pmed.pure,v.tot,v.med,v.dir,n.med,pval.cut,n.direct,file,method,tissue,trait,treatment
0,0.081059377369826,0,0.081059377369826,0,0.05,31,res.fixed.pcut_sum_T11_stdN_ts_GShoot.csv,res.fixed,GShoot,T11_stdN,stdN
0,0.094611578525704,0,0.094611578525704,0,0.05,30,res.fixed.pcut_sum_T11_stdN_ts_Kern.csv,res.fixed,Kern,T11_stdN,stdN
0,0.0731203270521277,0,0.0731203270521277,0,0.05,19,res.fixed.pcut_sum_T11_stdN_ts_L3Base.csv,res.fixed,L3Base,T11_stdN,stdN
0,0.101932441233507,0,0.101932441233507,0,0.05,27,res.fixed.pcut_sum_T11_stdN_ts_L3Tip.csv,res.fixed,L3Tip,T11_stdN,stdN
0,0.0399050805937107,0,0.0399050805937107,0,0.05,15,res.fixed.pcut_sum_T11_stdN_ts_LMAD.csv,res.fixed,LMAD,T11_stdN,stdN
0,0.0943326226807777,0,0.0943326226807777,0,0.05,23,res.fixed.pcut_sum_T11_stdN_ts_LMAN.csv,res.fixed,LMAN,T11_stdN,stdN
NA,0,0,0,0,0.05,0,res.fixed.pcut_sum_T110_lowN_ts_GRoot.csv,res.fixed,GRoot,T110_lowN,lowN
0.149509839625495,0.0380996589495513,0.00569627389933346,0.0292119762014877,4,0.05,31,res.fixed.pcut_sum_T110_lowN_ts_GShoot.csv,res.fixed,GShoot,T110_lowN,lowN
0,0.0289224703662712,0,0.0289224703662712,0,0.05,4,res.fixed.pcut_sum_T110_lowN_ts_Kern.csv,res.fixed,Kern,T110_lowN,lowN
0.0940695190987022,0.067523647156522,0.00635191701580448,0.0488733456059616,2,0.05,29,res.fixed.pcut_sum_T110_lowN_ts_L3Base.csv,res.fixed,L3Base,T110_lowN,lowN
0.0145526443426638,0.0991311140318351,0.00144261984579735,0.0902833696103174,1,0.05,40,res.fixed.pcut_sum_T110_lowN_ts_L3Tip.csv,res.fixed,L3Tip,T110_lowN,lowN
0,0.0653044830882863,0,0.0653044830882863,0,0.05,28,res.fixed.pcut_sum_T110_lowN_ts_LMAD.csv,res.fixed,LMAD,T110_lowN,lowN
0.00561121590425878,0.128612412568545,0.00072167201488971,0.130709139772306,1,0.05,61,res.fixed.pcut_sum_T110_lowN_ts_LMAN.csv,res.fixed,LMAN,T110_lowN,lowN
0,0.129174995624553,0,0.129174995624553,0,0.05,34,res.fixed.pcut_sum_T110_stdN_ts_GRoot.csv,res.fixed,GRoot,T110_stdN,stdN
0,0.0655755289784956,0,0.0655755289784956,0,0.05,14,res.fixed.pcut_sum_T110_stdN_ts_GShoot.csv,res.fixed,GShoot,T110_stdN,stdN
0,0.137428804277664,0,0.137428804277664,0,0.05,60,res.fixed.pcut_sum_T110_stdN_ts_Kern.csv,res.fixed,Kern,T110_stdN,stdN
0.0448169993385154,0.138316146220829,0.0061989146336849,0.134097640262744,1,0.05,71,res.fixed.pcut_sum_T110_stdN_ts_L3Base.csv,res.fixed,L3Base,T110_stdN,stdN
0,0.105525196694595,0,0.105525196694595,0,0.05,11,res.fixed.pcut_sum_T110_stdN_ts_L3Tip.csv,res.fixed,L3Tip,T110_stdN,stdN
0,0.0522037240393272,0,0.0522037240393272,0,0.05,23,res.fixed.pcut_sum_T110_stdN_ts_LMAD.csv,res.fixed,LMAD,T110_stdN,stdN
0,0.167253933653416,0,0.167253933653416,0,0.05,66,res.fixed.pcut_sum_T110_stdN_ts_LMAN.csv,res.fixed,LMAN,T110_stdN,stdN
0.0672445576736911,0.00486302570868236,0.000327012012736133,0.00451120517761565,1,0.05,16,res.fixed.pcut_sum_T111_lowN_ts_GRoot.csv,res.fixed,GRoot,T111_lowN,lowN
0,0.00716831312142914,0,0.00716831312142914,0,0.05,15,res.fixed.pcut_sum_T111_lowN_ts_GShoot.csv,res.fixed,GShoot,T111_lowN,lowN
0,0.00447978396585213,0,0.00447978396585213,0,0.05,14,res.fixed.pcut_sum_T111_lowN_ts_Kern.csv,res.fixed,Kern,T111_lowN,lowN
0.199163247502328,0.0062301455479768,0.00124081601974723,0.00519291371421609,2,0.05,19,res.fixed.pcut_sum_T111_lowN_ts_L3Base.csv,res.fixed,L3Base,T111_lowN,lowN
0.299274068473968,0.00480423180663717,0.00143778199866434,0.00343945568272156,3,0.05,5,res.fixed.pcut_sum_T111_lowN_ts_L3Tip.csv,res.fixed,L3Tip,T111_lowN,lowN
0.797887915230965,0.000959808171706915,0.000765819341144874,0.000103207832720075,1,0.05,3,res.fixed.pcut_sum_T111_lowN_ts_LMAD.csv,res.fixed,LMAD,T111_lowN,lowN
NA,0,0,0,0,0.05,0,res.fixed.pcut_sum_T111_lowN_ts_LMAN.csv,res.fixed,LMAN,T111_lowN,lowN
0,0.0767059975139648,0,0.0767059975139648,0,0.05,15,res.fixed.pcut_sum_T111_stdN_ts_GRoot.csv,res.fixed,GRoot,T111_stdN,stdN
0,0.224710370275694,0,0.224710370275694,0,0.05,31,res.fixed.pcut_sum_T111_stdN_ts_GShoot.csv,res.fixed,GShoot,T111_stdN,stdN
0,0.0187856503960637,0,0.0187856503960637,0,0.05,2,res.fixed.pcut_sum_T111_stdN_ts_Kern.csv,res.fixed,Kern,T111_stdN,stdN
0.0445455022113713,0.188351628857085,0.00839021789976868,0.172726374500132,1,0.05,28,res.fixed.pcut_sum_T111_stdN_ts_L3Base.csv,res.fixed,L3Base,T111_stdN,stdN
0.0501176536004269,0.219254410752423,0.0109885166084556,0.198671213674009,1,0.05,23,res.fixed.pcut_sum_T111_stdN_ts_L3Tip.csv,res.fixed,L3Tip,T111_stdN,stdN
0,0.157929866814168,0,0.157929866814168,0,0.05,35,res.fixed.pcut_sum_T111_stdN_ts_LMAD.csv,res.fixed,LMAD,T111_stdN,stdN
0.0088584681084622,0.273189122069944,0.00242003712543538,0.274987098166558,1,0.05,55,res.fixed.pcut_sum_T111_stdN_ts_LMAN.csv,res.fixed,LMAN,T111_stdN,stdN
0,0.329615063176084,0,0.329615063176084,0,0.05,7,res.fixed.pcut_sum_T112_lowN_ts_GRoot.csv,res.fixed,GRoot,T112_lowN,lowN
NA,0,0,0,0,0.05,0,res.fixed.pcut_sum_T112_lowN_ts_GShoot.csv,res.fixed,GShoot,T112_lowN,lowN
0.132152653423031,0.326090718180879,0.043093753664225,0.271340286496008,1,0.05,2,res.fixed.pcut_sum_T112_lowN_ts_Kern.csv,res.fixed,Kern,T112_lowN,lowN
0.115004838331559,1.20110227806478,0.138132573308508,1.16148156807373,1,0.05,27,res.fixed.pcut_sum_T112_lowN_ts_L3Base.csv,res.fixed,L3Base,T112_lowN,lowN
0,1.13446905906449,0,1.13446905906449,0,0.05,36,res.fixed.pcut_sum_T112_lowN_ts_L3Tip.csv,res.fixed,L3Tip,T112_lowN,lowN
0,0.886749638639668,0,0.886749638639668,0,0.05,16,res.fixed.pcut_sum_T112_lowN_ts_LMAD.csv,res.fixed,LMAD,T112_lowN,lowN
0.260735087631891,0.30650889245122,0.0799176229332229,0.174400484941709,1,0.05,5,res.fixed.pcut_sum_T112_lowN_ts_LMAN.csv,res.fixed,LMAN,T112_lowN,lowN
0.0091131123133182,0.132195955879712,0.00120471659329827,0.125622523269316,1,0.05,71,res.fixed.pcut_sum_T113_lowN_ts_GRoot.csv,res.fixed,GRoot,T113_lowN,lowN
0,0.109700383034708,0,0.109700383034708,0,0.05,38,res.fixed.pcut_sum_T113_lowN_ts_GShoot.csv,res.fixed,GShoot,T113_lowN,lowN
0,0.0199416103160501,0,0.0199416103160501,0,0.05,20,res.fixed.pcut_sum_T113_lowN_ts_Kern.csv,res.fixed,Kern,T113_lowN,lowN
0.017388838051281,0.107290015355942,0.00186564870154392,0.0978264557788956,1,0.05,34,res.fixed.pcut_sum_T113_lowN_ts_L3Base.csv,res.fixed,L3Base,T113_lowN,lowN
0.0254291693024973,0.0302256751938385,0.000768613811786412,0.0291370862384698,1,0.05,29,res.fixed.pcut_sum_T113_lowN_ts_L3Tip.csv,res.fixed,L3Tip,T113_lowN,lowN
0.0150311981926648,0.0341329526827999,0.000513059176676016,0.0324379932137621,1,0.05,27,res.fixed.pcut_sum_T113_lowN_ts_LMAD.csv,res.fixed,LMAD,T113_lowN,lowN
0,0.120495844209136,0,0.120495844209136,0,0.05,28,res.fixed.pcut_sum_T113_lowN_ts_LMAN.csv,res.fixed,LMAN,T113_lowN,lowN
0.132941759215427,0.262916031051781,0.0349525196939615,0.198782046316585,1,0.05,5,res.fixed.pcut_sum_T113_stdN_ts_GRoot.csv,res.fixed,GRoot,T113_stdN,stdN
0.0290944670592678,0.771596106181844,0.0224491774943669,0.785336795850828,1,0.05,39,res.fixed.pcut_sum_T113_stdN_ts_GShoot.csv,res.fixed,GShoot,T113_stdN,stdN
0,0.957803658343544,0,0.957803658343544,0,0.05,23,res.fixed.pcut_sum_T113_stdN_ts_Kern.csv,res.fixed,Kern,T113_stdN,stdN
0.469827351287177,0.131557503854479,0.0618093135779023,0.0483647605250911,4,0.05,4,res.fixed.pcut_sum_T113_stdN_ts_L3Base.csv,res.fixed,L3Base,T113_stdN,stdN
1,0.0695835631931742,0.0695835631931742,0,5,0.05,0,res.fixed.pcut_sum_T113_stdN_ts_L3Tip.csv,res.fixed,L3Tip,T113_stdN,stdN
0,0.313083999375939,0,0.313083999375939,0,0.05,27,res.fixed.pcut_sum_T113_stdN_ts_LMAD.csv,res.fixed,LMAD,T113_stdN,stdN
0,0.779801914914756,0,0.779801914914756,0,0.05,43,res.fixed.pcut_sum_T113_stdN_ts_LMAN.csv,res.fixed,LMAN,T113_stdN,stdN
0,1.48009851247594,0,1.48009851247594,0,0.05,15,res.fixed.pcut_sum_T115_lowN_ts_GRoot.csv,res.fixed,GRoot,T115_lowN,lowN
0,0.395580693531646,0,0.395580693531646,0,0.05,8,res.fixed.pcut_sum_T115_lowN_ts_GShoot.csv,res.fixed,GShoot,T115_lowN,lowN
0,1.13008812528613,0,1.13008812528613,0,0.05,19,res.fixed.pcut_sum_T115_lowN_ts_Kern.csv,res.fixed,Kern,T115_lowN,lowN
0.161292248283594,1.70349483032383,0.274760511122409,1.84375078737304,1,0.05,31,res.fixed.pcut_sum_T115_lowN_ts_L3Base.csv,res.fixed,L3Base,T115_lowN,lowN
0,0.290180551091645,0,0.290180551091645,0,0.05,5,res.fixed.pcut_sum_T115_lowN_ts_L3Tip.csv,res.fixed,L3Tip,T115_lowN,lowN
0,1.14937966776044,0,1.14937966776044,0,0.05,14,res.fixed.pcut_sum_T115_lowN_ts_LMAD.csv,res.fixed,LMAD,T115_lowN,lowN
0,0.604542298451805,0,0.604542298451805,0,0.05,9,res.fixed.pcut_sum_T115_lowN_ts_LMAN.csv,res.fixed,LMAN,T115_lowN,lowN
0,1.15613735266825,0,1.15613735266825,0,0.05,9,res.fixed.pcut_sum_T115_stdN_ts_GRoot.csv,res.fixed,GRoot,T115_stdN,stdN
0,1.67286265638365,0,1.67286265638365,0,0.05,27,res.fixed.pcut_sum_T115_stdN_ts_GShoot.csv,res.fixed,GShoot,T115_stdN,stdN
0,1.87561163750758,0,1.87561163750758,0,0.05,65,res.fixed.pcut_sum_T115_stdN_ts_Kern.csv,res.fixed,Kern,T115_stdN,stdN
0.011576687545849,1.41086211287023,0.016333109850975,1.29718072904077,1,0.05,18,res.fixed.pcut_sum_T115_stdN_ts_L3Base.csv,res.fixed,L3Base,T115_stdN,stdN
0.677959929338864,0.175496444503658,0.118979557114922,0.0395736272284253,5,0.05,1,res.fixed.pcut_sum_T115_stdN_ts_L3Tip.csv,res.fixed,L3Tip,T115_stdN,stdN
0,0.856424504885003,0,0.856424504885003,0,0.05,11,res.fixed.pcut_sum_T115_stdN_ts_LMAD.csv,res.fixed,LMAD,T115_stdN,stdN
0,1.56536726312701,0,1.56536726312701,0,0.05,36,res.fixed.pcut_sum_T115_stdN_ts_LMAN.csv,res.fixed,LMAN,T115_stdN,stdN
0,0.0108300596705081,0,0.0108300596705081,0,0.05,18,res.fixed.pcut_sum_T116_lowN_ts_GRoot.csv,res.fixed,GRoot,T116_lowN,lowN
0,0.0198941212230952,0,0.0198941212230952,0,0.05,16,res.fixed.pcut_sum_T116_lowN_ts_GShoot.csv,res.fixed,GShoot,T116_lowN,lowN
0,0.0215301916377836,0,0.0215301916377836,0,0.05,47,res.fixed.pcut_sum_T116_lowN_ts_Kern.csv,res.fixed,Kern,T116_lowN,lowN
0,0.0188919437723856,0,0.0188919437723856,0,0.05,21,res.fixed.pcut_sum_T116_lowN_ts_L3Base.csv,res.fixed,L3Base,T116_lowN,lowN
0,0.0232515777979486,0,0.0232515777979486,0,0.05,47,res.fixed.pcut_sum_T116_lowN_ts_L3Tip.csv,res.fixed,L3Tip,T116_lowN,lowN
0,0.0179321758462787,0,0.0179321758462787,0,0.05,51,res.fixed.pcut_sum_T116_lowN_ts_LMAD.csv,res.fixed,LMAD,T116_lowN,lowN
0,0.0238879098297876,0,0.0238879098297876,0,0.05,51,res.fixed.pcut_sum_T116_lowN_ts_LMAN.csv,res.fixed,LMAN,T116_lowN,lowN
0,0.739293042129737,0,0.739293042129737,0,0.05,37,res.fixed.pcut_sum_T117_lowN_ts_GRoot.csv,res.fixed,GRoot,T117_lowN,lowN
0,0.835720282662589,0,0.835720282662589,0,0.05,19,res.fixed.pcut_sum_T117_lowN_ts_GShoot.csv,res.fixed,GShoot,T117_lowN,lowN
0,0.938678032997703,0,0.938678032997703,0,0.05,26,res.fixed.pcut_sum_T117_lowN_ts_Kern.csv,res.fixed,Kern,T117_lowN,lowN
0.349561648919753,0.711081436239425,0.24856679936808,0.491578296846676,7,0.05,33,res.fixed.pcut_sum_T117_lowN_ts_L3Base.csv,res.fixed,L3Base,T117_lowN,lowN
0.444132422289342,1.04568190265454,0.46442123637009,1.24158253580758,1,0.05,23,res.fixed.pcut_sum_T117_lowN_ts_L3Tip.csv,res.fixed,L3Tip,T117_lowN,lowN
0.0175550263330115,0.31460903380762,0.00552296987309606,0.297675707871486,1,0.05,32,res.fixed.pcut_sum_T117_lowN_ts_LMAD.csv,res.fixed,LMAD,T117_lowN,lowN
0,0.492677944587751,0,0.492677944587751,0,0.05,28,res.fixed.pcut_sum_T117_lowN_ts_LMAN.csv,res.fixed,LMAN,T117_lowN,lowN
0,0.273681978235981,0,0.273681978235981,0,0.05,73,res.fixed.pcut_sum_T117_stdN_ts_GRoot.csv,res.fixed,GRoot,T117_stdN,stdN
NA,0,0,0,0,0.05,0,res.fixed.pcut_sum_T117_stdN_ts_GShoot.csv,res.fixed,GShoot,T117_stdN,stdN
0,0.196013896859972,0,0.196013896859972,0,0.05,17,res.fixed.pcut_sum_T117_stdN_ts_Kern.csv,res.fixed,Kern,T117_stdN,stdN
0,0.0916958654696896,0,0.0916958654696896,0,0.05,13,res.fixed.pcut_sum_T117_stdN_ts_L3Base.csv,res.fixed,L3Base,T117_stdN,stdN
1,0.0297832754256639,0.0297832754256639,0,3,0.05,0,res.fixed.pcut_sum_T117_stdN_ts_L3Tip.csv,res.fixed,L3Tip,T117_stdN,stdN
0,0.242407163331647,0,0.242407163331647,0,0.05,34,res.fixed.pcut_sum_T117_stdN_ts_LMAD.csv,res.fixed,LMAD,T117_stdN,stdN
0.722415174351848,0.0270463511188874,0.0195386944591323,0.00542917019038346,3,0.05,5,res.fixed.pcut_sum_T117_stdN_ts_LMAN.csv,res.fixed,LMAN,T117_stdN,stdN
0,0.252671692675781,0,0.252671692675781,0,0.05,18,res.fixed.pcut_sum_T118_lowN_ts_GRoot.csv,res.fixed,GRoot,T118_lowN,lowN
0,0.548791296333659,0,0.548791296333659,0,0.05,24,res.fixed.pcut_sum_T118_lowN_ts_GShoot.csv,res.fixed,GShoot,T118_lowN,lowN
0,0.60977596878713,0,0.60977596878713,0,0.05,39,res.fixed.pcut_sum_T118_lowN_ts_Kern.csv,res.fixed,Kern,T118_lowN,lowN
0.122155208540029,0.765218699573089,0.0934754498250805,0.655771599100099,1,0.05,29,res.fixed.pcut_sum_T118_lowN_ts_L3Base.csv,res.fixed,L3Base,T118_lowN,lowN
0.424915622281579,0.312027219020176,0.132585239938749,0.135508468596405,8,0.05,19,res.fixed.pcut_sum_T118_lowN_ts_L3Tip.csv,res.fixed,L3Tip,T118_lowN,lowN
1,0.105524889673877,0.105524889673877,0,2,0.05,0,res.fixed.pcut_sum_T118_lowN_ts_LMAD.csv,res.fixed,LMAD,T118_lowN,lowN
0,0.59958567805238,0,0.59958567805238,0,0.05,21,res.fixed.pcut_sum_T118_lowN_ts_LMAN.csv,res.fixed,LMAN,T118_lowN,lowN
0,0.00271681806425588,0,0.00271681806425588,0,0.05,6,res.fixed.pcut_sum_T118_stdN_ts_GRoot.csv,res.fixed,GRoot,T118_stdN,stdN
0,0.00198008039593852,0,0.00198008039593852,0,0.05,6,res.fixed.pcut_sum_T118_stdN_ts_GShoot.csv,res.fixed,GShoot,T118_stdN,stdN
0,0.00821724878705886,0,0.00821724878705886,0,0.05,73,res.fixed.pcut_sum_T118_stdN_ts_Kern.csv,res.fixed,Kern,T118_stdN,stdN
0.0522844360277037,0.00958141810281897,0.00050095904185152,0.00739929876051579,1,0.05,32,res.fixed.pcut_sum_T118_stdN_ts_L3Base.csv,res.fixed,L3Base,T118_stdN,stdN
1,0.000441813151370451,0.000441813151370451,0,3,0.05,0,res.fixed.pcut_sum_T118_stdN_ts_L3Tip.csv,res.fixed,L3Tip,T118_stdN,stdN
0,0.00409222600595649,0,0.00409222600595649,0,0.05,25,res.fixed.pcut_sum_T118_stdN_ts_LMAD.csv,res.fixed,LMAD,T118_stdN,stdN
0,0.00173215625187018,0,0.00173215625187018,0,0.05,9,res.fixed.pcut_sum_T118_stdN_ts_LMAN.csv,res.fixed,LMAN,T118_stdN,stdN
0,0.91234148322019,0,0.91234148322019,0,0.05,14,res.fixed.pcut_sum_T119_lowN_ts_GRoot.csv,res.fixed,GRoot,T119_lowN,lowN
0,2.02692665104165,0,2.02692665104165,0,0.05,16,res.fixed.pcut_sum_T119_lowN_ts_GShoot.csv,res.fixed,GShoot,T119_lowN,lowN
0,1.85913072900542,0,1.85913072900542,0,0.05,10,res.fixed.pcut_sum_T119_lowN_ts_Kern.csv,res.fixed,Kern,T119_lowN,lowN
0.0142006011567928,2.57168396557501,0.03651945829645,2.50648601989054,1,0.05,70,res.fixed.pcut_sum_T119_lowN_ts_L3Base.csv,res.fixed,L3Base,T119_lowN,lowN
0,2.327330092122,0,2.327330092122,0,0.05,26,res.fixed.pcut_sum_T119_lowN_ts_L3Tip.csv,res.fixed,L3Tip,T119_lowN,lowN
0,1.73665896539449,0,1.73665896539449,0,0.05,16,res.fixed.pcut_sum_T119_lowN_ts_LMAD.csv,res.fixed,LMAD,T119_lowN,lowN
0,2.00224972753251,0,2.00224972753251,0,0.05,24,res.fixed.pcut_sum_T119_lowN_ts_LMAN.csv,res.fixed,LMAN,T119_lowN,lowN
0,2.5324026098477e-15,0,2.5324026098477e-15,0,0.05,9,res.fixed.pcut_sum_T12_lowN_ts_GRoot.csv,res.fixed,GRoot,T12_lowN,lowN
0,1.44432110833221e-14,0,1.44432110833221e-14,0,0.05,72,res.fixed.pcut_sum_T12_lowN_ts_GShoot.csv,res.fixed,GShoot,T12_lowN,lowN
0,4.05703197636464e-15,0,4.05703197636464e-15,0,0.05,34,res.fixed.pcut_sum_T12_lowN_ts_Kern.csv,res.fixed,Kern,T12_lowN,lowN
1,1.13293941975706e-15,1.13293941975706e-15,0,7,0.05,0,res.fixed.pcut_sum_T12_lowN_ts_L3Base.csv,res.fixed,L3Base,T12_lowN,lowN
0.00563555889327131,8.8609512389255e-15,4.993641255737e-17,8.72808918222882e-15,1,0.05,52,res.fixed.pcut_sum_T12_lowN_ts_L3Tip.csv,res.fixed,L3Tip,T12_lowN,lowN
0,9.30109437431611e-15,0,9.30109437431611e-15,0,0.05,59,res.fixed.pcut_sum_T12_lowN_ts_LMAD.csv,res.fixed,LMAD,T12_lowN,lowN
0,1.83461127270997e-14,0,1.83461127270997e-14,0,0.05,78,res.fixed.pcut_sum_T12_lowN_ts_LMAN.csv,res.fixed,LMAN,T12_lowN,lowN
0,0.00640294157463898,0,0.00640294157463898,0,0.05,21,res.fixed.pcut_sum_T12_stdN_ts_GRoot.csv,res.fixed,GRoot,T12_stdN,stdN
0,0.0152648916980939,0,0.0152648916980939,0,0.05,30,res.fixed.pcut_sum_T12_stdN_ts_GShoot.csv,res.fixed,GShoot,T12_stdN,stdN
0,0.00427870949839871,0,0.00427870949839871,0,0.05,16,res.fixed.pcut_sum_T12_stdN_ts_Kern.csv,res.fixed,Kern,T12_stdN,stdN
0.0356141010475159,0.00808241350695957,0.000287847891344665,0.00759855980334934,1,0.05,33,res.fixed.pcut_sum_T12_stdN_ts_L3Base.csv,res.fixed,L3Base,T12_stdN,stdN
0,0.00398291899220013,0,0.00398291899220013,0,0.05,9,res.fixed.pcut_sum_T12_stdN_ts_L3Tip.csv,res.fixed,L3Tip,T12_stdN,stdN
0,0.0140437077445982,0,0.0140437077445982,0,0.05,62,res.fixed.pcut_sum_T12_stdN_ts_LMAD.csv,res.fixed,LMAD,T12_stdN,stdN
0,0.0069595429353602,0,0.0069595429353602,0,0.05,37,res.fixed.pcut_sum_T12_stdN_ts_LMAN.csv,res.fixed,LMAN,T12_stdN,stdN
0,0.0573373830371804,0,0.0573373830371804,0,0.05,6,res.fixed.pcut_sum_T120_lowN_ts_GRoot.csv,res.fixed,GRoot,T120_lowN,lowN
0,0.808627082755574,0,0.808627082755574,0,0.05,13,res.fixed.pcut_sum_T120_lowN_ts_GShoot.csv,res.fixed,GShoot,T120_lowN,lowN
0,0.875789952799664,0,0.875789952799664,0,0.05,32,res.fixed.pcut_sum_T120_lowN_ts_Kern.csv,res.fixed,Kern,T120_lowN,lowN
0.179480086072572,0.433960176963509,0.0778872099134792,0.337491889532157,2,0.05,10,res.fixed.pcut_sum_T120_lowN_ts_L3Base.csv,res.fixed,L3Base,T120_lowN,lowN
0.0196505980660732,1.42957532788519,0.0280920101734465,1.28068718010097,1,0.05,74,res.fixed.pcut_sum_T120_lowN_ts_L3Tip.csv,res.fixed,L3Tip,T120_lowN,lowN
0,0.692673733230905,0,0.692673733230905,0,0.05,47,res.fixed.pcut_sum_T120_lowN_ts_LMAD.csv,res.fixed,LMAD,T120_lowN,lowN
0.0877635827912357,0.409740336474967,0.0359602799431295,0.387948831617454,1,0.05,9,res.fixed.pcut_sum_T120_lowN_ts_LMAN.csv,res.fixed,LMAN,T120_lowN,lowN
0,0.386118905354928,0,0.386118905354928,0,0.05,30,res.fixed.pcut_sum_T120_stdN_ts_GRoot.csv,res.fixed,GRoot,T120_stdN,stdN
0.2976936977801,0.0215652629887061,0.00641984288270825,0.0124893372091638,1,0.05,4,res.fixed.pcut_sum_T120_stdN_ts_GShoot.csv,res.fixed,GShoot,T120_stdN,stdN
0,0.146920731280197,0,0.146920731280197,0,0.05,24,res.fixed.pcut_sum_T120_stdN_ts_Kern.csv,res.fixed,Kern,T120_stdN,stdN
0,0.260244349200693,0,0.260244349200693,0,0.05,10,res.fixed.pcut_sum_T120_stdN_ts_L3Base.csv,res.fixed,L3Base,T120_stdN,stdN
0,0.352293809636178,0,0.352293809636178,0,0.05,13,res.fixed.pcut_sum_T120_stdN_ts_L3Tip.csv,res.fixed,L3Tip,T120_stdN,stdN
0,0.105549311423044,0,0.105549311423044,0,0.05,26,res.fixed.pcut_sum_T120_stdN_ts_LMAD.csv,res.fixed,LMAD,T120_stdN,stdN
0,0.39241729091929,0,0.39241729091929,0,0.05,20,res.fixed.pcut_sum_T120_stdN_ts_LMAN.csv,res.fixed,LMAN,T120_stdN,stdN
0,1.59881461888421,0,1.59881461888421,0,0.05,52,res.fixed.pcut_sum_T121_lowN_ts_GRoot.csv,res.fixed,GRoot,T121_lowN,lowN
0,0.660812931321307,0,0.660812931321307,0,0.05,26,res.fixed.pcut_sum_T121_lowN_ts_GShoot.csv,res.fixed,GShoot,T121_lowN,lowN
0,1.29652553011352,0,1.29652553011352,0,0.05,58,res.fixed.pcut_sum_T121_lowN_ts_Kern.csv,res.fixed,Kern,T121_lowN,lowN
0,1.55152565432056,0,1.55152565432056,0,0.05,70,res.fixed.pcut_sum_T121_lowN_ts_L3Base.csv,res.fixed,L3Base,T121_lowN,lowN
0.30467431995826,0.74052072974255,0.225617649749305,0.595624776807238,2,0.05,13,res.fixed.pcut_sum_T121_lowN_ts_L3Tip.csv,res.fixed,L3Tip,T121_lowN,lowN
0,0.830158739027492,0,0.830158739027492,0,0.05,52,res.fixed.pcut_sum_T121_lowN_ts_LMAD.csv,res.fixed,LMAD,T121_lowN,lowN
0,1.68224289495463,0,1.68224289495463,0,0.05,80,res.fixed.pcut_sum_T121_lowN_ts_LMAN.csv,res.fixed,LMAN,T121_lowN,lowN
0,0.181932908132276,0,0.181932908132276,0,0.05,35,res.fixed.pcut_sum_T121_stdN_ts_GRoot.csv,res.fixed,GRoot,T121_stdN,stdN
0,0.0330466938553471,0,0.0330466938553471,0,0.05,4,res.fixed.pcut_sum_T121_stdN_ts_GShoot.csv,res.fixed,GShoot,T121_stdN,stdN
0.116224559433814,0.105253336332723,0.0122330226442098,0.0810068031415117,2,0.05,29,res.fixed.pcut_sum_T121_stdN_ts_Kern.csv,res.fixed,Kern,T121_stdN,stdN
0.0686325219426368,0.12754027510481,0.00875341072970084,0.112433747314296,2,0.05,23,res.fixed.pcut_sum_T121_stdN_ts_L3Base.csv,res.fixed,L3Base,T121_stdN,stdN
0,0.143371588626059,0,0.143371588626059,0,0.05,29,res.fixed.pcut_sum_T121_stdN_ts_L3Tip.csv,res.fixed,L3Tip,T121_stdN,stdN
0.301539433692528,0.00682665875877495,0.00205850681613313,0.00336025137728281,1,0.05,3,res.fixed.pcut_sum_T121_stdN_ts_LMAD.csv,res.fixed,LMAD,T121_stdN,stdN
0,0.0768718671318693,0,0.0768718671318693,0,0.05,11,res.fixed.pcut_sum_T121_stdN_ts_LMAN.csv,res.fixed,LMAN,T121_stdN,stdN
0.0640366235186377,0.233116077664532,0.0149279665015451,0.220197242004837,1,0.05,6,res.fixed.pcut_sum_T122_stdN_ts_GRoot.csv,res.fixed,GRoot,T122_stdN,stdN
0,0.281052747124357,0,0.281052747124357,0,0.05,20,res.fixed.pcut_sum_T122_stdN_ts_GShoot.csv,res.fixed,GShoot,T122_stdN,stdN
0,0.541243685523097,0,0.541243685523097,0,0.05,66,res.fixed.pcut_sum_T122_stdN_ts_Kern.csv,res.fixed,Kern,T122_stdN,stdN
0.00796787831848792,0.732631503868216,0.00583751867511276,0.745610496636984,1,0.05,32,res.fixed.pcut_sum_T122_stdN_ts_L3Base.csv,res.fixed,L3Base,T122_stdN,stdN
0.325428067024891,0.35278983374979,0.114807713663227,0.175135707531315,3,0.05,19,res.fixed.pcut_sum_T122_stdN_ts_L3Tip.csv,res.fixed,L3Tip,T122_stdN,stdN
0,0.535691239970304,0,0.535691239970304,0,0.05,56,res.fixed.pcut_sum_T122_stdN_ts_LMAD.csv,res.fixed,LMAD,T122_stdN,stdN
0.237441613648809,0.228095771004893,0.054159427933871,0.158099161749015,2,0.05,9,res.fixed.pcut_sum_T122_stdN_ts_LMAN.csv,res.fixed,LMAN,T122_stdN,stdN
0.823950753314013,1.25417215483151e-17,1.03337609175888e-17,1.87636111107863e-18,1,0.05,1,res.fixed.pcut_sum_T123_lowN_ts_GRoot.csv,res.fixed,GRoot,T123_lowN,lowN
0,4.23845228270687e-17,0,4.23845228270687e-17,0,0.05,15,res.fixed.pcut_sum_T123_lowN_ts_GShoot.csv,res.fixed,GShoot,T123_lowN,lowN
