Mean,SD,par,file,trait
0.000669,0.000672,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000369.parRes,asv_000369
557.733704,561.005554,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000369.parRes,asv_000369
4.2e-05,6.2e-05,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000369.parRes,asv_000369
0.136642,0.769923,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000369.parRes,asv_000369
0.048461,0.008309,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000369.parRes,asv_000369
0.004555,0.006791,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000369.parRes,asv_000369
0.085892,0.126835,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000369.parRes,asv_000369
0.000769,0.000752,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000370.parRes,asv_000370
640.581299,626.892578,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000370.parRes,asv_000370
8e-06,1.3e-05,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000370.parRes,asv_000370
0.110302,0.869333,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000370.parRes,asv_000370
0.016076,0.002525,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000370.parRes,asv_000370
0.001281,0.001954,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000370.parRes,asv_000370
0.073834,0.111335,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000370.parRes,asv_000370
0.000722,0.000646,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000396.parRes,asv_000396
602.469543,538.875244,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000396.parRes,asv_000396
8e-06,1.1e-05,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000396.parRes,asv_000396
0.003889,0.780976,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000396.parRes,asv_000396
0.009122,0.002027,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000396.parRes,asv_000396
0.00132,0.00182,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000396.parRes,asv_000396
0.12641,0.172744,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000396.parRes,asv_000396
0.000612,0.000618,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000470.parRes,asv_000470
509.935303,515.663086,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000470.parRes,asv_000470
1.3e-05,1.6e-05,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000470.parRes,asv_000470
0.36033,0.802799,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000470.parRes,asv_000470
0.011026,0.001496,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000470.parRes,asv_000470
0.000768,0.001036,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000470.parRes,asv_000470
0.064998,0.086724,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000470.parRes,asv_000470
0.000697,0.000682,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000473.parRes,asv_000473
580.62561,569.291809,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000473.parRes,asv_000473
3e-06,5e-06,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000473.parRes,asv_000473
0.034512,0.822878,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000473.parRes,asv_000473
0.003974,0.000746,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000473.parRes,asv_000473
0.000455,0.000635,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000473.parRes,asv_000473
0.102655,0.141961,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000473.parRes,asv_000473
0.000874,0.000792,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000483.parRes,asv_000483
729.30072,661.208862,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000483.parRes,asv_000483
1.3e-05,2.1e-05,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000483.parRes,asv_000483
0.347419,0.65794,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000483.parRes,asv_000483
0.007297,0.001193,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000483.parRes,asv_000483
0.000837,0.000939,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000483.parRes,asv_000483
0.103152,0.114459,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000483.parRes,asv_000483
0.00055,0.000582,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000487.parRes,asv_000487
458.528198,484.917725,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000487.parRes,asv_000487
4e-06,5e-06,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000487.parRes,asv_000487
0.360022,0.805175,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000487.parRes,asv_000487
0.003535,0.000488,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000487.parRes,asv_000487
0.000227,0.000344,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000487.parRes,asv_000487
0.060263,0.090441,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000487.parRes,asv_000487
0.000614,0.000592,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000498.parRes,asv_000498
511.692596,494.177917,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000498.parRes,asv_000498
1.2e-05,2.3e-05,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000498.parRes,asv_000498
0.142398,0.906024,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000498.parRes,asv_000498
0.026955,0.004001,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000498.parRes,asv_000498
0.001697,0.002997,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000498.parRes,asv_000498
0.059128,0.103455,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000498.parRes,asv_000498
0.000628,0.000697,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000511.parRes,asv_000511
523.563171,581.165588,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000511.parRes,asv_000511
1.6e-05,2.2e-05,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000511.parRes,asv_000511
0.349214,0.784118,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000511.parRes,asv_000511
0.009844,0.001503,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000511.parRes,asv_000511
0.000851,0.001153,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000511.parRes,asv_000511
0.079544,0.106613,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000511.parRes,asv_000511
0.000926,0.000866,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000529.parRes,asv_000529
772.211792,722.569824,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000529.parRes,asv_000529
0.000127,0.000332,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000529.parRes,asv_000529
0.040977,0.773337,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000529.parRes,asv_000529
0.079357,0.021018,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000529.parRes,asv_000529
0.015821,0.019391,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000529.parRes,asv_000529
0.16654,0.202412,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000529.parRes,asv_000529
0.001135,0.000838,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000544.parRes,asv_000544
947.040405,699.057129,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000544.parRes,asv_000544
3.2e-05,4.7e-05,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000544.parRes,asv_000544
0.317034,0.634168,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000544.parRes,asv_000544
0.009043,0.002269,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000544.parRes,asv_000544
0.002451,0.002123,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000544.parRes,asv_000544
0.212874,0.181266,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000544.parRes,asv_000544
0.000974,0.000894,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000549.parRes,asv_000549
812.718079,746.21051,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000549.parRes,asv_000549
1.3e-05,2e-05,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000549.parRes,asv_000549
-0.176777,0.760081,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000549.parRes,asv_000549
0.004806,0.001869,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000549.parRes,asv_000549
0.002233,0.001825,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000549.parRes,asv_000549
0.316887,0.256005,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000549.parRes,asv_000549
0.000561,0.000553,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000551.parRes,asv_000551
467.169189,461.325897,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000551.parRes,asv_000551
2e-06,3e-06,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000551.parRes,asv_000551
0.366089,0.895287,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000551.parRes,asv_000551
0.00394,0.000489,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000551.parRes,asv_000551
0.00017,0.000294,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000551.parRes,asv_000551
0.041277,0.070679,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000551.parRes,asv_000551
0.001036,0.00086,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000552.parRes,asv_000552
864.132202,716.875671,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000552.parRes,asv_000552
0,0,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000552.parRes,asv_000552
-0.053805,0.744165,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000552.parRes,asv_000552
9.4e-05,2.5e-05,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000552.parRes,asv_000552
2.4e-05,2.3e-05,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000552.parRes,asv_000552
0.202196,0.193312,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000552.parRes,asv_000552
0.001391,0.000898,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000559.parRes,asv_000559
1160.685059,749.185242,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000559.parRes,asv_000559
5.4e-05,6.3e-05,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000559.parRes,asv_000559
-0.276713,0.537956,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000559.parRes,asv_000559
0.006514,0.004011,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000559.parRes,asv_000559
0.011337,0.004109,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000559.parRes,asv_000559
0.634114,0.223433,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000559.parRes,asv_000559
0.00167,0.000993,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000570.parRes,asv_000570
1393.204224,827.888367,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000570.parRes,asv_000570
8e-06,1e-05,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000570.parRes,asv_000570
0.318923,0.597698,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000570.parRes,asv_000570
0.000698,0.000261,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000570.parRes,asv_000570
0.000689,0.000272,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000570.parRes,asv_000570
0.494839,0.187382,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000570.parRes,asv_000570
0.000904,0.00083,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000575.parRes,asv_000575
753.366577,691.83075,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000575.parRes,asv_000575
2e-06,4e-06,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000575.parRes,asv_000575
0.12303,0.800164,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000575.parRes,asv_000575
0.001498,0.000344,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000575.parRes,asv_000575
0.000278,0.000315,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000575.parRes,asv_000575
0.156452,0.174672,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000575.parRes,asv_000575
0.000844,0.000729,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000596.parRes,asv_000596
703.834412,608.577454,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000596.parRes,asv_000596
7e-06,1.1e-05,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000596.parRes,asv_000596
0.366533,0.74159,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000596.parRes,asv_000596
0.003549,0.000609,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000596.parRes,asv_000596
0.000459,0.000498,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000596.parRes,asv_000596
0.114527,0.122814,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000596.parRes,asv_000596
0.000922,0.000841,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000641.parRes,asv_000641
768.363281,701.201721,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000641.parRes,asv_000641
6e-06,1.2e-05,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000641.parRes,asv_000641
0.086033,0.823532,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000641.parRes,asv_000641
0.004046,0.001046,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000641.parRes,asv_000641
0.000862,0.000972,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000641.parRes,asv_000641
0.175525,0.196102,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000641.parRes,asv_000641
0.000541,0.000561,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000669.parRes,asv_000669
450.673401,468.381561,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000669.parRes,asv_000669
3e-06,3e-06,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000669.parRes,asv_000669
0.33144,0.76661,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000669.parRes,asv_000669
0.003307,0.000393,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000669.parRes,asv_000669
0.000137,0.000213,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000669.parRes,asv_000669
0.039921,0.061441,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000669.parRes,asv_000669
0.000699,0.000661,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000672.parRes,asv_000672
582.576599,551.167419,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000672.parRes,asv_000672
4e-05,5.1e-05,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000672.parRes,asv_000672
0.275327,0.718066,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000672.parRes,asv_000672
0.019584,0.003642,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000672.parRes,asv_000672
0.002575,0.003091,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000672.parRes,asv_000672
0.116193,0.13794,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000672.parRes,asv_000672
0.000525,0.000529,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000674.parRes,asv_000674
437.722107,441.671936,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000674.parRes,asv_000674
3e-06,8e-06,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000674.parRes,asv_000674
0.459841,0.784686,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000674.parRes,asv_000674
0.002425,0.000278,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000674.parRes,asv_000674
0.000101,0.000141,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000674.parRes,asv_000674
0.039983,0.055028,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000674.parRes,asv_000674
0.000862,0.000786,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000719.parRes,asv_000719
718.469482,655.807007,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000719.parRes,asv_000719
0,1e-06,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000719.parRes,asv_000719
-0.084173,0.80551,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000719.parRes,asv_000719
0.000221,6.5e-05,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000719.parRes,asv_000719
6.6e-05,6.2e-05,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000719.parRes,asv_000719
0.228305,0.213825,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000719.parRes,asv_000719
0.000659,0.000644,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000791.parRes,asv_000791
549.32373,537.241455,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000791.parRes,asv_000791
3e-06,4e-06,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000791.parRes,asv_000791
0.337619,0.796645,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000791.parRes,asv_000791
0.00116,0.000212,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000791.parRes,asv_000791
0.000154,0.00018,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000791.parRes,asv_000791
0.117049,0.135127,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000791.parRes,asv_000791
0.001037,0.000836,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000860.parRes,asv_000860
864.976074,697.994507,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000860.parRes,asv_000860
2e-06,3e-06,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000860.parRes,asv_000860
-0.281818,0.6966,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000860.parRes,asv_000860
0.000897,0.000347,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000860.parRes,asv_000860
0.000409,0.000339,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000860.parRes,asv_000860
0.312802,0.256198,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000860.parRes,asv_000860
0.00109,0.000818,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000862.parRes,asv_000862
909.125305,681.973633,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000862.parRes,asv_000862
6e-05,8.1e-05,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000862.parRes,asv_000862
0.212657,0.651691,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000862.parRes,asv_000862
0.011788,0.00397,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000862.parRes,asv_000862
0.005132,0.003864,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000862.parRes,asv_000862
0.302765,0.224281,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000862.parRes,asv_000862
0.000763,0.00066,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000896.parRes,asv_000896
635.700684,550.442627,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000896.parRes,asv_000896
3e-06,4e-06,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000896.parRes,asv_000896
0.109418,0.730267,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000896.parRes,asv_000896
0.001641,0.000358,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000896.parRes,asv_000896
0.000295,0.000324,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000896.parRes,asv_000896
0.151908,0.165232,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000896.parRes,asv_000896
0.000695,0.000679,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000906.parRes,asv_000906
579.419861,566.439758,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000906.parRes,asv_000906
8e-06,1.4e-05,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000906.parRes,asv_000906
0.23324,0.772812,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000906.parRes,asv_000906
0.006037,0.000982,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000906.parRes,asv_000906
0.000631,0.000782,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000906.parRes,asv_000906
0.09464,0.116012,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_000906.parRes,asv_000906
